,n_vac,uco,ciu,pt,asig,ta,empleo,efun,cursos,t_max,t_min,fecha_cob,csce,obs,cod_cm
776,2381,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5WA64/004,CM,C,CTE,TL/EL,T5:E,8,,,"450,47","656,960",PM35
777,2382,PARQUE Y CENTRO DE MANTO. DE SISTEMAS HARDWARE Y SOFTWARE,57200018,5WA64/001,CM,C,CTE,TL/EL,T5:E,8,,,"338,86","468,656,960",PM35
778,2383,PARQUE Y CENTRO DE MANTO. MAT. DE ING.,57200002,5WA63/001,CM,C,CTE,ARMT.,T5:E,8,,,"338,86","468,960",PM35
779,3000,REGIMIENTO DE INGENIEROS 7,50025389,5JA10/002,CM,C,TCOL,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","489,98","496,959",GM01
780,3001,REGIMIENTO DE TRANSMISIONES 1,50091806,5JA12/001,CM,C,TCOL,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","489,98","496,51H, 959",GM01
781,3002,CUARTEL GENERAL DE LA DIVISION «SAN MARCIAL»,50059778,5JA12/001,CM,C,TCOL,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","450,47","656,960",GM01
782,3003,TERCIO «ALEJANDRO FARNESIO» 4 DE LA LEGION,50003690,5JA04/002,CM,C,TCOL,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","529,69","496,959",GM01
783,3004,REGIMIENTO ACORAZADO «ALCAZAR DE TOLEDO» 61,50023973,5JA14/001,CM,C,TCOL,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","489,98","496,656,959",GM01
784,3005,AGRUPACION DE APOYO LOGISTICO N.o 81.,50038203,5JA03/002,CM,C,TCOL,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","489,98","496,511,960",GM01
785,3006,AGRUPACION DE APOYO LOGISTICO N.o 11. (COLMENAR),50047849,5JA03/004,CM,C,TCOL,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","489,98","496,511,959",GM01
786,3007,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (VALENCIA),50030001,5JA03/008,CM,C,TCOL,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","450,47","656,960",GM01
787,3008,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA12/001,CM,C,TCOL,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","412,70","656,960",GM01
788,3009,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA12/002,CM,C,TCOL,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","412,70","656,960",GM01
789,3010,REGIMIENTO DE TRANSMISIONES 22 (P. ALARCON),50046267,5JA48/002,CM,C,CTE,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","374,87","511,959",GM09
790,3011,BATALLON DE HELICOPTEROS DE MANIOBRA VI,50030082,5WA87/001,CM,C,CTE,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","450,47","656,959",GM09
791,3012,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA39/020,CM,C,CTE,"['INF./CAB.', 'ING.', 'TRA.', 'INF.', 'MECAR', nan]",,"['10', '4', nan]","['2', nan]","['10-05-2021', '11-06-2021', '01-06-2021', nan]","338,86","511,656,959",GM09
792,3013,CUARTEL GENERAL DEL MANDO DE APOYO A LA MANIOBRA,50036450,5JA39/002,CM,C,CTE,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"374,87","511,656,960",GM09
793,3014,CUARTEL GENERAL DE LA COMGE. BALEARES,50017895,5JA03/004,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"374,87","504,656,960",GM01
794,3015,DIRECCION DE ASUNTOS ECONOMICOS,59020600,5WA08/001,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","656,960",GM05
795,3016,ACADEMIA DE ARTILLERIA,55101735,5JA08/003,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"412,70","270,511,960",GM05
796,3017,JEFATURA DE DIRECCION DE ACUARTELAMIENTO,54130000,5JA03/003,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","511,656,960",GM05
797,3018,JEFATURA DE DIRECCION DE ACUARTELAMIENTO,54130000,5JA03/007,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","656,960",GM05
798,3019,JEFATURA DE LA TERCERA SUBINSPECCION GENERAL DEL EJÉRCITO,54330011,5JA03/004,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"374,87","226,511,960",GM05
799,3020,JEFATURA DE LA TERCERA SUBINSPECCION GENERAL DEL EJÉRCITO,54330011,5JA03/005,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"374,87","656,960",GM05
800,3021,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (GRANADA)",55100004,5JA03/001,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","656,960",GM05
801,3022,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (MADRID)",55131192,5JA03/002,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"338,86","656,960",GM05
802,3023,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (VALLADOLID)",55135747,5JA03/001,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"338,86","511,656,960",GM05
803,3024,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (TENERIFE)",55159275,5JA03/001,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"338,86","656,960",GM05
804,3025,"DIRECCION DE INVESTIGACIÓN, DOCTRINA, ORGANICA Y MATERIALES",55230000,5JA03/005,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","656,960",GM05
805,3026,"DIRECCION DE INVESTIGACIÓN, DOCTRINA, ORGANICA Y MATERIALES",55230000,5JA03/008,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","656,960",GM05
806,3027,JEFATURA DEL MANDO DE PERSONAL,56005114,5JA03/012,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","C68,656,960",GM05
807,3028,JEFATURA DEL MANDO DE PERSONAL,56005114,5JA03/016,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","56I, 656,960",GM05
808,3029,CENTRO DEPORTIVO MILITAR «EL SOTO»,56300530,5JA03/001,CM,D,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"304,34",960,GM05
809,3030,DIRECCION DE ASISTENCIA AL PERSONAL,56320380,5JA03/012,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","656,960",GM05
810,3031,DIRECCION DE ASISTENCIA AL PERSONAL,56320380,5JA03/003,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","656,960",GM05
811,3032,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 1,57200014,5JA03/001,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"338,86","496,511,960",GM05
812,3033,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5JA03/007,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","656,960",GM05
813,3034,DIRECCION DE ADQUISICIONES,57655773,5JA03/006,CM,C,TCOL,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"450,47","656,960",GM05
814,3035,"DIRECCION DE INVESTIGACIÓN, DOCTRINA, ORGANICA Y MATERIALES",55230000,5JA33/002,CM,C,TCOL a CTE,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"374,87","656,960",GM05
815,3036,ACADEMIA DE CABALLERIA,55107701,5JA42/001,CM,C,CTE,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"338,86",960,GM13
816,3037,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (GRANADA)",55100004,5JA39/002,CM,C,CTE,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"374,87","511,656,960",GM13
817,3038,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS,57200016,5JA39/001,CM,C,CTE,"['ART.', 'CAB.', 'ADMON', 'TRA.', nan]",,"['10', '4', nan]",,,"291,07","511,656,960",GM13
818,3481,USAC «AIZOAIN»,54330022,5SA28/002,CM,C,03481 USAC «AIZOAIN»,,,,,,"291,07","196,960",GM21
819,3482,USAC «EL BRUCH»,54330024,5SA28/002,CM,C,03482 USAC «EL BRUCH»,,,,,,"184,24","196,235,511,960",GM21
820,3483,USAC «EL BRUCH»,54330024,5SA28/005,CM,C,03483 USAC «EL BRUCH»,,,,,,"231,83","159,196,511,960",GM21
821,3484,USAC «HEROES DEL REVELLIN»,54330027,5SA28/004,CM,C,03484 USAC «HEROES DEL REVELLIN»,,,,,,"231,83","196,511,960",GM21
822,3485,USAC «JAIME II»,54330028,5SA28/003,CM,C,03485 USAC «JAIME II»,,,,,,"231,83","159,196,959",GM21
823,3486,USAC «SAN FERNANDO»,54330029,5SA28/001,CM,C,03486 USAC «SAN FERNANDO»,,,,,,"231,83","196,960",GM21
824,3487,USAC «SAN JUAN DE RIBERA»,54330030,5SA28/003,CM,C,03487 USAC «SAN JUAN DE RIBERA»,,,,,,"231,83","196,960",GM21
825,3488,USAC «SANGENIS»,54330032,5SA28/004,CM,C,03488 USAC «SANGENIS»,,,,,,"231,83","159,196,960",GM21
826,3489,USBA «JAIME I»,54330034,5SA28/003,CM,C,03489 USBA «JAIME I»,,,,,,"231,83","196,959",GM21
827,3490,USBA «JAIME I»,54330034,5SA28/004,CM,C,03490 USBA «JAIME I»,,,,,,"231,83","196,959",GM21
828,3491,USBA «OROEL»,54330035,5SA28/006,CM,C,03491 USBA «OROEL»,,,,,,"231,83","196,960",GM21
829,3492,USBA «SAN JORGE»,54330036,5SA28/009,CM,C,03492 USBA «SAN JORGE»,,,,,,"231,83","196,959",GM21
830,3493,USAC «SANCHO RAMIREZ»,54341803,5SA28/005,CM,C,03493 USAC «SANCHO RAMIREZ»,,,,,,"231,83","196,960",GM21
831,3494,USAC «SANCHO RAMIREZ»,54341803,5SA28/008,CM,C,03494 USAC «SANCHO RAMIREZ»,,,,,,"231,83","196,960",GM21
832,3495,USBA «EL EMPECINADO»,54420121,5SA28/004,CM,C,03495 USBA «EL EMPECINADO»,,,,,,"231,83","196,960",GM21
833,3496,USBA «EL EMPECINADO»,54420121,5SA28/005,CM,C,03496 USBA «EL EMPECINADO»,,,,,,"231,83","196,960",GM21
834,3497,JEFATURA DE LA CUARTA SUBINSPECCION GENERAL DEL EJÉRCITO,54430001,5SA28/004,CM,D,03497 JEFATURA DE LA CUARTA SUBINSPECCION GENERAL DEL EJÉRCITO,,,,,,"184,24","196,226,960",GM21
835,3498,JEFATURA DE LA CUARTA SUBINSPECCION GENERAL DEL EJÉRCITO,54430001,5SA28/007,CM,C,03498 JEFATURA DE LA CUARTA SUBINSPECCION GENERAL DEL EJÉRCITO,,,,,,"231,83","196,511,959",GM21
836,3499,JEFATURA DE LA CUARTA SUBINSPECCION GENERAL DEL EJÉRCITO,54430001,5SA28/006,CM,C,03499 JEFATURA DE LA CUARTA SUBINSPECCION GENERAL DEL EJÉRCITO,,,,,,"231,83","159,196,959",GM21
837,3500,USAC «GENERAL ARROQUIA»,54430016,5SA28/003,CM,C,03500 USAC «GENERAL ARROQUIA»,,,,,,"231,83","196,960",GM21
838,3501,USAC «SANTOCILDES»,54430018,5SA28/002,CM,C,03501 USAC «SANTOCILDES»,,,,,,"231,83","196,960",GM21
839,3502,USAC «SOYECHE»,54430019,5SA28/005,CM,C,03502 USAC «SOYECHE»,,,,,,"291,07","196,960",GM21
840,3503,USBA «ARACA»,54430020,5SA28/001,CM,C,03503 USBA «ARACA»,,,,,,"291,07","196,511,960",GM21
841,3504,USBA. «CONDE DE GAZOLA»,54430022,5SA28/002,CM,C,03504 USBA. «CONDE DE GAZOLA»,,,,,,"231,83","196,960",GM21
842,3505,USBA. «CONDE DE GAZOLA»,54430022,5SA28/006,CM,C,03505 USBA. «CONDE DE GAZOLA»,,,,,,"231,83","159,196,511,959",GM21
843,3506,USBA «GENERAL MORILLO»,54430023,5SA28/001,CM,C,03506 USBA «GENERAL MORILLO»,,,,,,"231,83","196,960",GM21
844,3507,USBA «GENERAL MORILLO»,54430023,5SA28/002,CM,C,03507 USBA «GENERAL MORILLO»,,,,,,"231,83","196,960",GM21
845,3039,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (VALENCIA),50030001,5WA02/001,CM,C,03039 CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (VALENCIA),,,,,,"489,98","511,656,960",IM20
846,3040,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5WA0A/001,CM,C,TCOL,,,,,,"489,98","656,960",PM30
847,3041,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5WA05/004,CM,C,TCOL,,,,,,"489,98","656,960",PM30
848,3042,COMANDANCIA DE OBRAS N.o 1 MADRID,54630002,5WA27/001,CM,C,TCOL a CTE,,,,,,"374,87",960,PM30
849,3043,COMANDANCIA DE OBRAS N.o 2 SEVILLA,54630005,5WA65/001,CM,C,CTE,,,,,,"338,86",960,PM34
850,3044,PARQUE Y CENTRO DE MANTO. DE SIS. ACORAZADOS NUM. 2,57200013,5WA63/001,CM,C,CTE,,,,,,"338,86","468,960",PM34
